locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,old_locus_tag,annotation
HAH_RS01085,10701.69380456659,0.18724009451332305,0.10766077450351948,0,1,1,HAH_0227,phenylalanine--tRNA ligase subunit beta
HAH_RS01090,745.4379064623901,0.3481301346058336,0.20389210300270097,0,1,1,HAH_0228,RDD family protein
HAH_RS01095,4287.3418743283755,0.4237990433107615,0.22327895944536388,0,1,1,HAH_0229,quinone-dependent dihydroorotate dehydrogenase
HAH_RS01100,2851.4709904500482,0.13363543427228877,0.19905384409312468,0,1,1,HAH_0230,hypothetical protein
HAH_RS01105,9202.594870592866,-0.9062158235210799,0.24443520448539882,-0,1,1,HAH_0231,non-histone chromosomal MC1 family protein
HAH_RS01110,341720.97175607615,0.5381617798002426,0.7695001145435368,0,1,1,HAH_0232,16S ribosomal RNA
HAH_RS01115,1766.4090229900487,-0.19176424815170884,0.3545321006321937,-0,1,1,HAH_0233,tRNA-Ala
HAH_RS01120,746897.225934176,0.1230118611759716,0.5033608562412032,0,1,1,HAH_0234,23S ribosomal RNA
HAH_RS01125,8112.247760636334,0.043069953973055776,0.40444809945048493,0,1,1,HAH_0235,5S ribosomal RNA
HAH_RS01130,439.35409678010336,0.38106912906266754,0.3250991582914692,0,1,1,HAH_0236,tRNA-Cys
HAH_RS01135,4038.25536320364,0.4963596314773675,0.22746028569007515,0,1,1,HAH_0237,DUF5305 domain-containing protein
HAH_RS01140,11810.174954461332,-0.12233225134851478,0.24771790270112776,-0,1,1,HAH_0238,hypothetical protein
HAH_RS01145,5298.815016402226,-0.35139011557387856,0.32599362376724955,-0,1,1,HAH_0239,hypothetical protein
HAH_RS01150,24362.00796359819,-0.5482338361149155,0.20666287784855467,-0,1,1,HAH_0240,hypothetical protein
HAH_RS01155,5005.043962788141,-0.04833162722106475,0.16120993174608284,-0,1,1,NA,hypothetical protein
HAH_RS01160,4764.598942147438,-0.030428876960744474,0.2454933813512911,-0,1,1,HAH_0242,LamG domain-containing protein
HAH_RS01165,1569.5675324331853,0.4509415375893971,0.210557279934483,0,1,1,HAH_0243,signal peptidase I
HAH_RS01170,1106.7863941096289,0.05369498036867419,0.13097830316945278,0,1,1,HAH_0244,hypothetical protein
HAH_RS01175,297.1039514312765,0.08999145531623697,0.08182740640413945,0,1,1,HAH_0245,hypothetical protein
HAH_RS01180,1154.6699780630402,0.14598686642096284,0.15886227767093838,0,1,1,HAH_0246,hypothetical protein
HAH_RS01185,1953.7134220585247,0.27444994705796766,0.22035130317205603,0,1,1,HAH_0247,hypothetical protein
HAH_RS01190,7668.341911315135,0.2626487020632943,0.1697840311359827,0,1,1,HAH_0248,hypothetical protein
HAH_RS01195,1532.1876745476702,0.4999167393797242,0.1438664519715846,0,1,1,HAH_0249,hypothetical protein
HAH_RS01200,487.2692009952763,-0.061140918442963495,0.2146214802116451,-0,1,1,HAH_0250,tRNA-Lys
HAH_RS01205,5656.693938478546,0.1607715697030761,0.09353234734770431,0,1,1,HAH_0251,hypothetical protein
HAH_RS19815,7083.799073092178,0.17893630294819748,0.21316683529774125,0,1,1,HAH_0252,hypothetical protein
HAH_RS01210,616.8502516986858,0.3722471053119809,0.13166231135192033,0,1,1,HAH_0253,hypothetical protein
HAH_RS01215,7746.400137232078,0.4406566238338832,0.1978945868882358,0,1,1,HAH_0254,ferredoxin--nitrite reductase
HAH_RS15120,812611.0480460462,0.1125054624754341,0.22987718425103024,0,1,1,HAH_0255,RNase P RNA component
HAH_RS01220,3313.416081265192,0.4802450715426942,0.211233757393212,0,1,1,HAH_0256,hypothetical protein
HAH_RS01225,5409.407568980265,0.3374300985121725,0.11421789938459537,0,1,1,HAH_0257,excinuclease ABC subunit UvrB
HAH_RS01230,24290.92032306236,0.12108770302233181,0.11308476667120855,0,1,1,HAH_0258,"precorrin-6Y C5,15-methyltransferase (decarboxylating) subunit CbiT"
HAH_RS01235,32364.411527378583,0.1439020967710177,0.11950159524157261,0,1,1,HAH_0259,cobalt-factor II C(20)-methyltransferase
HAH_RS01240,51579.88921014172,0.17249452756294636,0.11019362650543645,0,1,1,HAH_0260,SAM-dependent methyltransferase
HAH_RS01245,44627.44622559454,0.1321015854787164,0.12403119280205953,0,1,1,HAH_0261,cobalt-precorrin 5A hydrolase
HAH_RS01250,1527.4891280136087,-0.05731732989993049,0.32683937776679595,-0,1,1,HAH_0262,SDR family oxidoreductase
HAH_RS01255,52357.16159128714,0.43941673627161304,0.14308487583414026,0,1,1,HAH_0263,SAM-dependent methyltransferase
HAH_RS01260,46828.084878266665,0.5087788432165526,0.1270460586583985,0,1,1,HAH_0264,precorrin-3B C(17)-methyltransferase
HAH_RS01265,9115.020116355072,0.441010024112157,0.12802698039494675,0,1,1,HAH_0265,ferredoxin
HAH_RS01270,22177.71100086468,0.45792336242399323,0.11352184610517727,0,1,1,HAH_0266,hypothetical protein
HAH_RS01275,49203.46423443113,0.4281743332289841,0.10416934441285083,0,1,1,HAH_0267,NAD(P)H-dependent oxidoreductase subunit E
HAH_RS01280,13000.465283484857,0.477748978750697,0.08846347258605906,0,1,1,HAH_0268,DUF3209 family protein
HAH_RS01285,45736.048534627924,0.4648233825984565,0.09024180749922686,0,1,1,HAH_0269,PQQ-binding-like beta-propeller repeat protein
HAH_RS01290,1410.7506388261854,0.7889556786383295,0.33282535285109344,0,1,1,HAH_0270,Rnase Y domain-containing protein
HAH_RS01295,53297.55219282444,0.471826035009791,0.14695396917855652,0,1,1,HAH_0271,CbtA family protein
HAH_RS01300,13196.56479079563,0.5766919091788041,0.18984571456605565,0,1,1,HAH_0272,CbtB-domain containing protein
HAH_RS01305,37563.638208205644,-0.054510627305833774,0.10378460656346836,-0,1,1,HAH_0273,VWA domain-containing protein
HAH_RS01310,131780.1642664458,0.2543256612126455,0.09405268764396421,0,1,1,HAH_0274,cobaltochelatase subunit CobN
HAH_RS01315,17981.715326487156,0.18937679478100855,0.121780925850103,0,1,1,HAH_0275,precorrin-8X methylmutase
HAH_RS01320,20519.208643338126,0.15778398037741556,0.1576342964187081,0,1,1,HAH_0276,cobalt-precorrin-7 (C(5))-methyltransferase
HAH_RS01325,4860.117661038223,-0.03298682859076342,0.06058347903419193,-0,1,1,HAH_0277,DUF2062 domain-containing protein
HAH_RS01330,41057.5815268293,0.29201571422904543,0.24971638310624322,0,1,1,HAH_0278,cobalamin (vitamin B12) biosynthesis CbiX protein
HAH_RS01335,593.7753121562451,-0.2680755982623787,0.11794078558814694,-0,1,1,HAH_0279,cation:proton antiporter regulatory subunit
HAH_RS01340,691.827842629106,-0.34129889918479356,0.11623359605840983,-0,1,1,HAH_0280,cation:proton antiporter
HAH_RS01345,10428.070138670799,-0.6959793263202259,0.19704232964353996,-0,1,1,HAH_0281,zinc-binding dehydrogenase
HAH_RS01350,934.7131071895794,0.5658564642906155,0.18861627403792314,0,1,1,HAH_0282,DUF1427 family protein
HAH_RS01355,118.27870055978235,-1.1358874326744879,0.21112849564633934,-0.6436243116235361,0.5198190812748228,NA,HAH_0283,hypothetical protein
HAH_RS01360,682.7264867539191,-0.9464729132817015,0.20804550732396535,-0,1,1,HAH_0284,CehA/McbA family metallohydrolase
HAH_RS01365,392.32101174709095,-0.24210372814213774,0.17823946031187837,-0,1,1,HAH_0285,nucleoside hydrolase
HAH_RS01370,2187.227852831802,-0.07683673920257238,0.2246184064063707,-0,1,1,HAH_0286,5'-nucleotidase C-terminal domain-containing protein
HAH_RS01375,619.4859957653902,0.10096400749357205,0.14374973192934948,0,1,1,HAH_0287,iron transporter
HAH_RS01380,862.2314846833035,0.34134017975961833,0.21909355448833553,0,1,1,HAH_0288,Tat pathway signal protein
HAH_RS01385,4092.514882144432,0.5768887031606449,0.1761366188043268,0,1,1,HAH_0289,mandelate racemase family protein
HAH_RS01390,844.099996319191,0.7835614053043334,0.22674297625113637,0,1,1,HAH_0290,MBL fold metallo-hydrolase
HAH_RS01395,2901.1983699438624,0.18681567748204023,0.13924141535754264,0,1,1,HAH_0291,D-xylose 1-dehydrogenase
HAH_RS01400,8235.563274365937,0.8531476230838554,0.294610856198858,0,1,1,HAH_0292,aldehyde dehydrogenase family protein
HAH_RS01405,130.3782948066722,0.7493682156558628,0.2410939470487429,0,1,NA,HAH_0293,hypothetical protein
HAH_RS01410,1246.5394875761185,0.3218646845933251,0.13450693044512896,0,1,1,HAH_0294,M48 family metalloprotease
HAH_RS01415,1505.090598526349,0.25458221935859676,0.09449932085350572,0,1,1,HAH_0295,fumarylacetoacetate hydrolase family protein
HAH_RS01420,2105.5752599583843,0.08806047588651601,0.09499465203606819,0,1,1,HAH_0296,excinuclease ABC subunit C
HAH_RS01425,1627.3185711762217,0.10969804149860586,0.10508367057450886,0,1,1,HAH_0297,hypothetical protein
HAH_RS01430,1494.8033489894685,0.0576375082845183,0.05570252367193696,0,1,1,HAH_0298,zinc ribbon domain-containing protein
HAH_RS01435,9181.177949896402,-0.06231853785213045,0.13339186972001074,-0,1,1,HAH_0299,alanine--glyoxylate aminotransferase family protein
HAH_RS01440,7934.5546994018305,0.14458106918770183,0.08616017503422492,0,1,1,HAH_0301,hypothetical protein
HAH_RS01445,3370.786060136231,0.15626645165956485,0.20193506604119238,0,1,1,HAH_0302,methyl-accepting chemotaxis protein
HAH_RS01450,1231.6303191965599,0.012993753537513468,0.1651917258864967,0,1,1,HAH_0303,bacteriorhodopsin
HAH_RS01455,4266.595422169635,0.14357699304760152,0.12485058136319614,0,1,1,HAH_0304,NAD-dependent DNA ligase LigA
HAH_RS01460,2189.667289275241,-0.43549477917115037,0.12974170548410463,-0,1,1,HAH_0305,response regulator
HAH_RS01465,141.54710788208627,0.47336155407682384,0.40798191148047885,0,1,NA,HAH_0306,ABC transporter permease subunit
HAH_RS01470,5980.767449924718,0.10583471818912905,0.14506752077218762,0,1,1,HAH_0307,ABC transporter permease
HAH_RS01475,6560.494811607379,0.1431021743528725,0.13659297229044678,0,1,1,HAH_0308,ABC transporter ATP-binding protein
HAH_RS01480,1033.312971809181,0.0226248627569714,0.13226642016696363,0,1,1,HAH_0309,hypothetical protein
HAH_RS01485,82.63907189091375,0.1323808371467573,0.15443854871949958,0,1,NA,HAH_0310,right-handed parallel beta-helix repeat-containing protein
HAH_RS01490,9228.998996131118,0.5326181100289665,0.33926538756207564,0,1,1,HAH_0311,transglutaminaseTgpA domain-containing protein
HAH_RS01495,1430.5447932064612,0.37900959058904155,0.33197449746169466,0,1,1,HAH_0312,hypothetical protein
HAH_RS01500,4559.182213551336,0.46991122708186484,0.33066968074007846,0,1,1,HAH_0313,DUF58 domain-containing protein
HAH_RS01505,2836.9533043909637,0.3887775332021173,0.2846289150513756,0,1,1,HAH_0314,hypothetical protein
HAH_RS01510,492.8249711451577,-0.23552991311854796,0.12144935073825486,-0,1,1,HAH_0315,hypothetical protein
HAH_RS01515,355.7882785724508,0.1752608303844677,0.14129447752172847,0,1,1,HAH_0316,SMR family transporter
HAH_RS01520,483.0804147784219,-0.6295735126463068,0.18036528213403422,-0,1,1,HAH_0317,TrmB family transcriptional regulator
HAH_RS01525,4431.642706239317,-0.12971289538564862,0.09166464685064844,-0,1,1,HAH_0318,MoxR family ATPase
HAH_RS01530,977.222307605269,0.6192899745898017,0.18118491084697588,0,1,1,HAH_0319,O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
HAH_RS01535,1070.8701743035717,0.48296622460742133,0.1446378793998959,0,1,1,HAH_0320,homoserine O-acetyltransferase
HAH_RS01540,482.9966972166162,-0.10253313991517155,0.33380394978448197,-0,1,1,HAH_0321,hypothetical protein
HAH_RS01545,5215.02395255961,-0.0036871224699865494,0.16328679524538528,-0,1,1,HAH_0322,hypothetical protein
HAH_RS01550,3209.546993230411,-0.3170537280493341,0.22956505876003444,-0,1,1,HAH_0323,ketopantoate reductase family protein
HAH_RS01555,1419.4573630780424,-0.020865055351024748,0.09203529940981652,-0,1,1,HAH_0324,galactonate dehydratase
HAH_RS01560,3255.28470016415,0.21729298171939387,0.19707355603081772,0,1,1,HAH_0325,DUF502 domain-containing protein
HAH_RS01565,12858.070791512251,-0.08250800705699789,0.06467789386093979,-0,1,1,HAH_0326,branched-chain amino acid transaminase
HAH_RS01570,20.71210135257979,-0.4569983192037123,0.22033735678573746,-0,1,NA,HAH_0327,hypothetical protein
HAH_RS01575,9178.612729818844,1.749800848883541,0.3431689749494229,2.1849319245542187,0.028893838343484225,1,HAH_0328,"3,4-dihydroxy-2-butanone-4-phosphate synthase"
HAH_RS01580,11329.667870866784,1.8000228503253926,0.34677464451061557,2.307039637959753,0.021052610476563424,1,HAH_0329,DUF120 domain-containing protein
HAH_RS01585,11703.370079028322,0.5872535716052908,0.3428688794280407,0,1,1,HAH_0330,hypothetical protein
HAH_RS01590,1901.6378066763793,0.04637867879321223,0.13508069876604328,0,1,1,HAH_0331,4-demethylwyosine synthase TYW1
HAH_RS19820,101.93378775000757,-0.16084383892732879,0.3354220725773429,-0,1,NA,HAH_0332,hypothetical protein
HAH_RS01595,140.5391439743185,-0.5421593336136881,0.27797001253236914,-0,1,NA,HAH_0333,zinc ribbon domain-containing protein
HAH_RS01600,539.8906332234831,-0.2189135085502023,0.22974367918803507,-0,1,1,HAH_0334,peroxidase-related enzyme
HAH_RS01605,149.19873815518454,0.36449913190295696,0.2681127834807764,0,1,NA,HAH_0335,hypothetical protein
HAH_RS01610,392.07377524363324,-0.04663467470270843,0.131723940010828,-0,1,1,HAH_0336,ArsR family transcriptional regulator
HAH_RS01615,15160.373404490687,0.26475723353235636,0.13499872253689663,0,1,1,HAH_0337,NifU family protein
HAH_RS01620,1325.5808275112515,0.1311468345629966,0.16864643308274646,0,1,1,HAH_0338,"CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase"
HAH_RS01625,116.81500126129052,-0.09185797619402604,0.19655205024839467,-0,1,NA,HAH_0339,hypothetical protein
HAH_RS01630,5045.701250470319,0.3734106948504486,0.16702642906822335,0,1,1,HAH_0340,hydroxymethylbilane synthase
HAH_RS01635,4018.1405095328278,0.31399628216431125,0.18081001849930045,0,1,1,HAH_0341,uroporphyrinogen-III C-methyltransferase
HAH_RS01640,3250.7594740126015,0.27634120888301256,0.1556421967073083,0,1,1,HAH_0342,uroporphyrinogen-III synthase
HAH_RS01645,3194.611216382192,-0.38836848046164285,0.3939132492096568,-0,1,1,HAH_0343,PspA/IM30 family protein
HAH_RS01650,72.91684130866439,-0.556684641690855,0.22748641670388287,-0,1,NA,HAH_0344,hypothetical protein
HAH_RS01655,116.63208558740583,-0.24932302444781082,0.1908544896152172,-0,1,NA,HAH_0345,hypothetical protein
HAH_RS01660,5823.789122323088,0.06164227035923855,0.11332732165762475,0,1,1,HAH_0346,DHH family phosphoesterase
HAH_RS01665,515.6726920899303,0.4126913884307198,0.1257139498027243,0,1,1,HAH_0347,hypothetical protein
HAH_RS01670,1751.4041050879066,0.3020188676160908,0.11533065578396011,0,1,1,HAH_0348,DUF5783 family protein
HAH_RS01675,6911.658255398494,-0.13797277246623654,0.37055231014428947,-0,1,1,HAH_0349,hypothetical protein
HAH_RS01680,6114.2636197238435,-0.13496986262596025,0.36071845166461625,-0,1,1,HAH_0350,S49 family peptidase
HAH_RS01685,16418.191362207646,0.2777034030302307,0.11969252362162452,0,1,1,HAH_0351,heme-binding protein
HAH_RS01690,8379.566146410229,0.8731635036337594,0.3654175920452548,0,1,1,HAH_0352,methyltransferase domain-containing protein
HAH_RS01695,5562.215474446368,0.1062483028887867,0.10472818822419122,0,1,1,HAH_0353,iron-sulfur cluster assembly scaffold protein
HAH_RS01700,383.219151514733,-0.25595658660578213,0.09277767494106183,-0,1,1,HAH_0354,dual specificity protein phosphatase family protein
HAH_RS01705,349.43320242587066,0.011640729359686477,0.3588761386514147,0,1,1,HAH_0355,cupin domain-containing protein
HAH_RS01710,7127.3119314820115,0.3426251272482435,0.12331010142310316,0,1,1,HAH_0356,cysteine desulfurase
HAH_RS01715,1762.9696741120067,0.5851605350797284,0.3549205644469628,0,1,1,HAH_0357,nucleotide sugar dehydrogenase
HAH_RS01720,1122.5465133856187,0.6737578321649609,0.34413878471590376,0,1,1,HAH_0358,Gfo/Idh/MocA family oxidoreductase
HAH_RS01725,1151.6346708233805,0.6342003026610334,0.37752332721923687,0,1,1,HAH_0359,DegT/DnrJ/EryC1/StrS family aminotransferase
HAH_RS01730,993.2477190515555,0.7168155980886312,0.41457848957165405,0,1,1,HAH_0360,N-acetyltransferase
HAH_RS01735,2238.1848106768916,0.4216589144631205,0.441853579788852,0,1,1,HAH_0361,GNAT family N-acetyltransferase
HAH_RS01740,3034.1650742263614,0.8332739036251801,0.39614244925903586,0,1,1,HAH_0362,GNAT family N-acetyltransferase
HAH_RS01745,3180.338778682948,0.6405873332958157,0.40462095153082134,0,1,1,HAH_0363,glycosyltransferase
HAH_RS01750,4876.256397369487,0.8589273493658297,0.4007689762838302,0,1,1,HAH_0364,glycosyltransferase family 2 protein
HAH_RS20120,195.9473941526585,1.3693900080951305,0.43106199489874436,0.8569301225033755,0.39148350413842037,1,NA,hypothetical protein
HAH_RS01760,306.32767899548634,0.423185420823782,0.12999545630778023,0,1,1,HAH_0366,right-handed parallel beta-helix repeat-containing protein
HAH_RS01765,2091.4083554855883,0.4373754496130403,0.32303694213413764,0,1,1,HAH_0367,twin-arginine translocation signal domain-containing protein
HAH_RS01770,1746.8914177344552,0.6376296655720639,0.3127224929829781,0,1,1,HAH_0368,glycosyltransferase family 4 protein
HAH_RS01775,965.943366542428,0.6690878745885733,0.3774667796022618,0,1,1,HAH_0369,oligosaccharide flippase family protein
HAH_RS01780,524.1894502683605,0.5479015859845957,0.3109438819776876,0,1,1,HAH_0370,DUF354 domain-containing protein
HAH_RS01785,674.4901686918458,0.6397301778726755,0.3317023977518622,0,1,1,HAH_0371,DUF1616 domain-containing protein
HAH_RS01790,1145.9956688002214,0.7639616001566534,0.3621683798479771,0,1,1,HAH_0372,hypothetical protein
HAH_RS01795,304.8027193744655,0.5385884569404839,0.18377323221164854,0,1,1,HAH_0373,hypothetical protein
HAH_RS01800,1332.6593071104817,0.4474869056726946,0.0960044995941024,0,1,1,HAH_0374,DUF424 domain-containing protein
HAH_RS01805,3417.732120158049,0.4348499605030444,0.12396505854449345,0,1,1,HAH_0375,tetratricopeptide repeat protein
HAH_RS01810,124.81666249224179,0.0075767802273919915,0.16936888750181278,0,1,NA,NA,hypothetical protein
HAH_RS01815,244.62428182110713,-0.026544807695872724,0.10556376092251045,-0,1,1,HAH_0376,"RNA 2',3'-cyclic phosphodiesterase"
HAH_RS01820,268.8567535397954,-1.0407554813681166,0.47424483055957145,-0.0859376396787042,0.9315159900385935,1,HAH_0377,ZIP family metal transporter
HAH_RS01825,323.96187220911116,-0.6601558384880334,0.19526518436185625,-0,1,1,HAH_0378,hypothetical protein
HAH_RS01830,4912.323376649296,0.023130689496463887,0.15592619044159103,0,1,1,HAH_0379,50S ribosomal protein L39e
HAH_RS01835,14437.118603998555,0.19410185012648845,0.07972751095581337,0,1,1,HAH_0380,50S ribosomal protein L31e
HAH_RS01840,29695.6182642669,0.5324506722380782,0.12769472204591134,0,1,1,HAH_0381,translation initiation factor IF-6
HAH_RS19825,25.410706651168965,-0.1763036106399621,0.25680915891515754,-0,1,NA,NA,hypothetical protein
HAH_RS19830,698.2547881940875,0.3136456303893599,0.2380057367570774,0,1,1,HAH_0382,hypothetical protein
HAH_RS01845,826.4187973551824,0.16681793144791837,0.15433578502073633,0,1,1,HAH_0383,50S ribosomal protein L18a
HAH_RS01850,10278.137458972318,0.2536615299897925,0.09160552036010451,0,1,1,HAH_0384,prefoldin subunit alpha
HAH_RS01855,24817.38180703385,0.33448643329852223,0.12107227710479128,0,1,1,HAH_0385,signal recognition particle-docking protein FtsY
HAH_RS19070,515.753230169822,0.452667399689883,0.15881477349003492,0,1,1,HAH_0387,hypothetical protein
HAH_RS01860,320.05482433953557,0.34298734682756665,0.15739492488568949,0,1,1,HAH_0388,hypothetical protein
HAH_RS01865,2895.0777141157164,0.20349301908294415,0.09665832509475844,0,1,1,HAH_0389,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase
HAH_RS01870,300.121121809462,0.6263128468255367,0.08477694416902908,0,1,1,HAH_0390,cupin domain-containing protein
HAH_RS01875,3496.6766545126766,0.7254061987649567,0.1295348041346583,0,1,1,HAH_0391,AEC family transporter
